transaction_id,record_number,origin_node_type,origin_host_name,origin_operator_id,host_name,local_sequence_number,current_service_class,voucher_based_refill,transaction_type,transaction_code,transaction_currency,refill_type,segmentation_id,voucher_group_id,account_currency,voucher_agent,origin_timestamp,transaction_timestamp,subscriber_number,account_number,voucher_serial_number,transaction_amount,source_file_path,processed_at
TXN1009069,9070,INT,CMC,1001,HAAIR3,10772446,100,false,0000000001,VREFL,DJF,0,400,v3,DJF,AgentA,2024-02-25 12:19:00,2024-02-25 12:19:00,77775918,77775918,9859028427425,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009070,9071,EXT,CMC,1003,HAAIR3,49299305,200,true,0000000003,VREFL,DJF,0,400,v2,DJF,AgentB,2024-11-27 07:06:00,2024-11-27 07:06:00,77103061,77103061,5290127194849,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009071,9072,INT,CMA,1002,HAAIR1,90576548,200,true,0000000002,DATA,DJF,1,200,v2,DJF,Evatis,2024-03-04 15:12:00,2024-03-04 15:12:00,77059161,77059161,5748462948450,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009072,9073,ADM,CMB,1001,HAAIR2,79053784,400,true,0000000002,DATA,DJF,1,200,v3,DJF,AgentB,2024-07-13 09:56:00,2024-07-13 09:56:00,77112264,77112264,4394279368566,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009073,9074,INT,CMB,1002,HAAIR4,16768219,100,true,0000000001,TOPUP,DJF,0,200,v1,DJF,Evatis,2024-03-18 02:42:00,2024-03-18 02:42:00,77372768,77372768,6894963151271,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009074,9075,ADM,CMA,1003,HAAIR4,96018339,400,false,0000000001,TOPUP,DJF,1,100,v3,DJF,AgentB,2024-12-06 08:35:00,2024-12-06 08:35:00,77322107,77322107,6963340379342,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009075,9076,EXT,CMC,1003,HAAIR4,33214169,400,true,0000000001,TOPUP,DJF,0,400,v2,DJF,AgentA,2024-07-15 02:19:00,2024-07-15 02:19:00,77276154,77276154,7958399720617,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009076,9077,ADM,CMC,1001,HAAIR3,40967131,500,false,0000000003,TOPUP,DJF,0,400,v3,DJF,Evatis,2024-10-03 03:49:00,2024-10-03 03:49:00,77519690,77519690,7030652003426,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009077,9078,EXT,CMA,1002,HAAIR4,99686692,500,true,0000000001,VREFL,DJF,1,300,v2,DJF,Evatis,2024-03-24 01:01:00,2024-03-24 01:01:00,77832402,77832402,9583690697074,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009078,9079,EXT,CMA,1003,HAAIR2,44018256,100,true,0000000002,TOPUP,DJF,0,300,v3,DJF,Evatis,2024-01-22 08:49:00,2024-01-22 08:49:00,77859643,77859643,8163692260504,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009079,9080,ADM,CMC,1002,HAAIR4,85366652,200,true,0000000002,TOPUP,DJF,1,500,v3,DJF,AgentB,2024-03-12 15:21:00,2024-03-12 15:21:00,77007828,77007828,6260381185067,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009080,9081,EXT,CMB,1003,HAAIR3,76685744,300,true,0000000003,DATA,DJF,0,200,v3,DJF,AgentA,2024-08-31 12:19:00,2024-08-31 12:19:00,77189185,77189185,2335621858481,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009081,9082,INT,CMA,1001,HAAIR3,72924768,500,false,0000000003,VREFL,DJF,0,200,v1,DJF,AgentA,2024-03-20 13:41:00,2024-03-20 13:41:00,77819210,77819210,4839257550232,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009082,9083,EXT,CMA,1002,HAAIR4,17162039,100,false,0000000003,TOPUP,DJF,1,500,v1,DJF,AgentA,2024-12-11 08:23:00,2024-12-11 08:23:00,77618162,77618162,2642199033915,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009083,9084,ADM,CMA,1002,HAAIR3,39940001,100,false,0000000003,VREFL,DJF,0,400,v1,DJF,Evatis,2024-08-10 18:11:00,2024-08-10 18:11:00,77167665,77167665,9266435316932,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009084,9085,INT,CMA,1001,HAAIR4,98949496,200,false,0000000002,TOPUP,DJF,0,200,v1,DJF,Evatis,2024-07-12 17:29:00,2024-07-12 17:29:00,77518846,77518846,7618080394160,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009085,9086,INT,CMA,1001,HAAIR3,61727574,100,true,0000000002,VREFL,DJF,1,300,v3,DJF,AgentB,2024-01-10 13:29:00,2024-01-10 13:29:00,77702851,77702851,6425362751669,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009086,9087,EXT,CMA,1001,HAAIR1,63516445,100,false,0000000001,VREFL,DJF,1,100,v1,DJF,Evatis,2024-10-28 00:21:00,2024-10-28 00:21:00,77098183,77098183,9575627741128,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009087,9088,EXT,CMC,1001,HAAIR1,95253018,200,false,0000000003,DATA,DJF,1,400,v3,DJF,AgentA,2024-02-14 17:12:00,2024-02-14 17:12:00,77031790,77031790,5261953070895,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009088,9089,ADM,CMC,1003,HAAIR2,97186098,500,true,0000000002,TOPUP,DJF,0,100,v2,DJF,Evatis,2024-05-19 01:46:00,2024-05-19 01:46:00,77835848,77835848,8517228215261,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009089,9090,INT,CMA,1002,HAAIR1,23839379,200,true,0000000002,TOPUP,DJF,1,100,v2,DJF,AgentA,2024-02-23 17:07:00,2024-02-23 17:07:00,77149223,77149223,8413180431441,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009090,9091,ADM,CMC,1003,HAAIR4,51594326,400,true,0000000001,VREFL,DJF,1,500,v1,DJF,AgentA,2024-09-26 13:31:00,2024-09-26 13:31:00,77731305,77731305,8575961809613,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009091,9092,EXT,CMB,1001,HAAIR3,90503214,500,false,0000000002,TOPUP,DJF,1,100,v1,DJF,AgentB,2024-10-26 01:53:00,2024-10-26 01:53:00,77601257,77601257,6358584431746,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009092,9093,INT,CMB,1003,HAAIR2,35816722,400,false,0000000002,DATA,DJF,1,200,v3,DJF,AgentA,2024-03-24 16:30:00,2024-03-24 16:30:00,77656512,77656512,5883242770257,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009093,9094,ADM,CMA,1003,HAAIR4,95951460,100,true,0000000003,VREFL,DJF,1,500,v3,DJF,AgentA,2024-11-28 23:44:00,2024-11-28 23:44:00,77030680,77030680,8763274428802,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009094,9095,ADM,CMB,1002,HAAIR4,23671404,400,false,0000000001,VREFL,DJF,0,300,v2,DJF,AgentB,2024-09-13 19:32:00,2024-09-13 19:32:00,77743556,77743556,6042979709431,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009095,9096,ADM,CMB,1002,HAAIR2,12647107,200,true,0000000003,DATA,DJF,0,100,v3,DJF,AgentA,2024-10-30 10:22:00,2024-10-30 10:22:00,77544879,77544879,9113932899565,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009096,9097,ADM,CMC,1002,HAAIR2,57262347,200,true,0000000003,TOPUP,DJF,0,200,v1,DJF,AgentB,2024-09-16 15:04:00,2024-09-16 15:04:00,77663245,77663245,3643930733492,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009097,9098,ADM,CMC,1001,HAAIR4,15497724,300,false,0000000001,VREFL,DJF,0,200,v1,DJF,Evatis,2024-07-15 14:21:00,2024-07-15 14:21:00,77963681,77963681,8955975730336,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009098,9099,INT,CMC,1001,HAAIR3,66309966,100,true,0000000001,VREFL,DJF,0,300,v3,DJF,Evatis,2024-05-21 11:23:00,2024-05-21 11:23:00,77390728,77390728,6235453520439,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009099,9100,ADM,CMC,1002,HAAIR4,56647508,200,false,0000000003,TOPUP,DJF,0,500,v2,DJF,Evatis,2024-03-14 10:44:00,2024-03-14 10:44:00,77973629,77973629,7756562169370,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009100,9101,INT,CMB,1003,HAAIR3,30118640,500,true,0000000003,TOPUP,DJF,1,500,v2,DJF,AgentA,2024-07-11 16:48:00,2024-07-11 16:48:00,77659937,77659937,8718760427231,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009101,9102,ADM,CMA,1002,HAAIR2,72919876,200,true,0000000003,DATA,DJF,0,500,v2,DJF,Evatis,2024-12-28 07:15:00,2024-12-28 07:15:00,77195695,77195695,3760732408070,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009102,9103,EXT,CMC,1001,HAAIR4,90670308,500,true,0000000003,VREFL,DJF,1,300,v1,DJF,Evatis,2024-05-13 16:24:00,2024-05-13 16:24:00,77310288,77310288,6744369247084,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009103,9104,EXT,CMB,1003,HAAIR1,44762270,100,true,0000000001,DATA,DJF,1,300,v1,DJF,Evatis,2024-01-22 02:33:00,2024-01-22 02:33:00,77239202,77239202,6160253143650,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009104,9105,ADM,CMC,1001,HAAIR4,52397613,300,false,0000000002,TOPUP,DJF,1,300,v1,DJF,AgentB,2024-03-25 18:36:00,2024-03-25 18:36:00,77426341,77426341,6794981196255,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009105,9106,EXT,CMB,1002,HAAIR3,67235745,300,true,0000000001,TOPUP,DJF,1,500,v2,DJF,AgentA,2024-07-22 12:35:00,2024-07-22 12:35:00,77263330,77263330,8568260467757,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009106,9107,INT,CMC,1002,HAAIR4,49363839,400,true,0000000002,TOPUP,DJF,0,100,v1,DJF,AgentA,2024-01-04 04:06:00,2024-01-04 04:06:00,77830565,77830565,6200067538709,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009107,9108,ADM,CMA,1003,HAAIR3,48440872,200,false,0000000001,DATA,DJF,0,300,v3,DJF,AgentB,2024-02-10 17:42:00,2024-02-10 17:42:00,77354162,77354162,4966377836673,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009108,9109,INT,CMC,1002,HAAIR1,88453965,100,true,0000000003,DATA,DJF,0,300,v3,DJF,AgentA,2024-04-30 09:42:00,2024-04-30 09:42:00,77085695,77085695,4001137532469,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009109,9110,ADM,CMA,1001,HAAIR2,15422062,400,false,0000000002,TOPUP,DJF,0,500,v2,DJF,AgentA,2024-07-31 19:13:00,2024-07-31 19:13:00,77136302,77136302,1280219495358,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009110,9111,EXT,CMC,1001,HAAIR1,14754646,100,false,0000000001,DATA,DJF,1,300,v2,DJF,Evatis,2024-05-06 05:43:00,2024-05-06 05:43:00,77502745,77502745,5316457030554,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009111,9112,INT,CMC,1001,HAAIR3,50499757,100,false,0000000001,VREFL,DJF,0,100,v3,DJF,Evatis,2024-10-03 17:25:00,2024-10-03 17:25:00,77264609,77264609,5973712342155,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009112,9113,EXT,CMC,1003,HAAIR2,12441754,400,true,0000000001,DATA,DJF,1,500,v2,DJF,AgentA,2024-03-30 10:56:00,2024-03-30 10:56:00,77188787,77188787,2131974695560,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009113,9114,EXT,CMB,1001,HAAIR2,56347946,100,false,0000000003,DATA,DJF,0,300,v3,DJF,AgentB,2024-04-22 15:45:00,2024-04-22 15:45:00,77713085,77713085,6313093935761,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009114,9115,ADM,CMB,1002,HAAIR4,61136244,400,true,0000000001,VREFL,DJF,1,300,v1,DJF,AgentB,2024-12-01 14:02:00,2024-12-01 14:02:00,77825586,77825586,8858560588669,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009115,9116,INT,CMA,1003,HAAIR1,29738054,200,false,0000000001,DATA,DJF,0,400,v3,DJF,Evatis,2024-03-30 12:46:00,2024-03-30 12:46:00,77088439,77088439,2049346377336,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009116,9117,EXT,CMA,1001,HAAIR3,17768364,400,false,0000000003,DATA,DJF,0,400,v2,DJF,Evatis,2024-03-31 22:56:00,2024-03-31 22:56:00,77025264,77025264,5967475099478,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009117,9118,ADM,CMB,1001,HAAIR3,32167313,200,false,0000000002,VREFL,DJF,1,200,v2,DJF,AgentA,2024-06-20 04:00:00,2024-06-20 04:00:00,77390085,77390085,8477378246460,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009118,9119,ADM,CMA,1002,HAAIR2,77911416,300,true,0000000002,DATA,DJF,0,200,v2,DJF,AgentB,2024-09-24 03:29:00,2024-09-24 03:29:00,77892261,77892261,2894499274334,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009119,9120,ADM,CMA,1002,HAAIR4,90332712,400,false,0000000003,DATA,DJF,0,300,v3,DJF,AgentB,2024-06-11 12:07:00,2024-06-11 12:07:00,77006340,77006340,7562267931666,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009120,9121,EXT,CMB,1003,HAAIR3,82499178,300,false,0000000002,DATA,DJF,0,400,v3,DJF,Evatis,2024-02-09 00:52:00,2024-02-09 00:52:00,77783371,77783371,6074842074086,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009121,9122,ADM,CMB,1001,HAAIR4,24388243,400,true,0000000001,DATA,DJF,1,200,v2,DJF,AgentB,2024-05-29 11:52:00,2024-05-29 11:52:00,77150285,77150285,5894684220221,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009122,9123,INT,CMB,1001,HAAIR2,94524508,100,false,0000000001,VREFL,DJF,0,500,v2,DJF,AgentB,2024-07-07 16:49:00,2024-07-07 16:49:00,77845065,77845065,9219542395688,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009123,9124,INT,CMB,1002,HAAIR2,45953593,300,false,0000000002,VREFL,DJF,1,400,v1,DJF,Evatis,2024-03-22 17:09:00,2024-03-22 17:09:00,77070045,77070045,7552063288000,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009124,9125,EXT,CMC,1003,HAAIR2,15149657,500,false,0000000002,DATA,DJF,1,100,v1,DJF,AgentB,2024-01-17 20:40:00,2024-01-17 20:40:00,77490954,77490954,5348928419406,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009125,9126,INT,CMB,1002,HAAIR4,13216165,500,true,0000000002,DATA,DJF,0,100,v3,DJF,Evatis,2024-10-19 22:50:00,2024-10-19 22:50:00,77361803,77361803,3057524121753,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009126,9127,ADM,CMA,1002,HAAIR3,95690624,500,false,0000000003,VREFL,DJF,0,100,v1,DJF,AgentB,2024-02-14 19:05:00,2024-02-14 19:05:00,77634791,77634791,5298486697191,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009127,9128,EXT,CMC,1003,HAAIR1,29507652,300,true,0000000002,VREFL,DJF,1,100,v1,DJF,Evatis,2024-01-06 09:12:00,2024-01-06 09:12:00,77748954,77748954,3783128274056,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009128,9129,ADM,CMC,1001,HAAIR4,33322360,200,true,0000000003,TOPUP,DJF,0,400,v3,DJF,AgentA,2024-03-23 05:31:00,2024-03-23 05:31:00,77690112,77690112,3870732163182,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009129,9130,EXT,CMA,1001,HAAIR2,13205517,400,true,0000000002,VREFL,DJF,1,500,v1,DJF,AgentB,2024-07-22 12:16:00,2024-07-22 12:16:00,77230076,77230076,4616224249676,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009130,9131,EXT,CMC,1001,HAAIR1,76827416,100,false,0000000003,DATA,DJF,1,100,v3,DJF,AgentB,2024-08-31 00:44:00,2024-08-31 00:44:00,77659035,77659035,5673748190887,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009131,9132,ADM,CMA,1003,HAAIR1,16414319,100,false,0000000003,VREFL,DJF,1,500,v2,DJF,AgentA,2024-05-07 02:13:00,2024-05-07 02:13:00,77873396,77873396,7389764591415,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009132,9133,INT,CMC,1003,HAAIR1,21633288,300,true,0000000001,DATA,DJF,1,200,v1,DJF,AgentB,2024-04-11 06:01:00,2024-04-11 06:01:00,77323731,77323731,1110797154934,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009133,9134,INT,CMC,1003,HAAIR1,78476626,500,true,0000000002,VREFL,DJF,0,200,v3,DJF,Evatis,2024-03-29 17:34:00,2024-03-29 17:34:00,77437911,77437911,1137872746334,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009134,9135,EXT,CMA,1003,HAAIR1,65997875,100,true,0000000001,VREFL,DJF,0,300,v3,DJF,AgentB,2024-06-06 15:20:00,2024-06-06 15:20:00,77049178,77049178,8452716520315,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009135,9136,ADM,CMA,1003,HAAIR2,45180263,100,false,0000000001,VREFL,DJF,0,400,v3,DJF,AgentA,2024-05-31 01:37:00,2024-05-31 01:37:00,77372937,77372937,8548405112704,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009136,9137,ADM,CMA,1002,HAAIR3,59649799,200,false,0000000003,DATA,DJF,0,100,v1,DJF,Evatis,2024-08-19 07:48:00,2024-08-19 07:48:00,77096602,77096602,4322286669350,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009137,9138,EXT,CMA,1001,HAAIR1,57064591,100,false,0000000003,VREFL,DJF,1,500,v3,DJF,Evatis,2024-10-01 09:28:00,2024-10-01 09:28:00,77790945,77790945,8219543653913,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009138,9139,INT,CMB,1003,HAAIR3,43977095,100,true,0000000003,VREFL,DJF,0,500,v3,DJF,AgentB,2024-07-15 08:23:00,2024-07-15 08:23:00,77395625,77395625,6673020234668,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009139,9140,ADM,CMB,1001,HAAIR3,27687830,400,true,0000000003,TOPUP,DJF,1,400,v1,DJF,AgentA,2024-11-30 03:15:00,2024-11-30 03:15:00,77056726,77056726,7944262360217,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009140,9141,INT,CMA,1003,HAAIR4,30449864,100,true,0000000001,TOPUP,DJF,0,200,v3,DJF,AgentB,2024-01-18 14:26:00,2024-01-18 14:26:00,77259087,77259087,9380383775700,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009141,9142,INT,CMB,1001,HAAIR2,52622687,400,false,0000000003,VREFL,DJF,0,400,v3,DJF,AgentB,2024-07-18 07:40:00,2024-07-18 07:40:00,77902321,77902321,5827889728463,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009142,9143,EXT,CMA,1002,HAAIR1,94606497,500,false,0000000001,VREFL,DJF,1,500,v1,DJF,AgentB,2024-05-30 15:30:00,2024-05-30 15:30:00,77559639,77559639,3691707327108,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009143,9144,EXT,CMA,1001,HAAIR3,15080308,200,false,0000000001,DATA,DJF,0,400,v1,DJF,AgentA,2024-08-30 06:44:00,2024-08-30 06:44:00,77299006,77299006,2396276758094,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009144,9145,INT,CMC,1001,HAAIR4,41426285,100,true,0000000002,DATA,DJF,0,200,v2,DJF,Evatis,2024-11-21 15:52:00,2024-11-21 15:52:00,77738623,77738623,4097380786244,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009145,9146,ADM,CMA,1003,HAAIR3,18432657,200,false,0000000002,TOPUP,DJF,1,200,v2,DJF,AgentA,2024-02-22 19:43:00,2024-02-22 19:43:00,77729306,77729306,7387378895596,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009146,9147,ADM,CMA,1001,HAAIR1,96317932,200,false,0000000003,DATA,DJF,1,100,v3,DJF,AgentA,2024-02-19 10:11:00,2024-02-19 10:11:00,77515770,77515770,3917502021428,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009147,9148,EXT,CMA,1002,HAAIR2,28910763,200,true,0000000001,VREFL,DJF,1,100,v2,DJF,Evatis,2024-03-09 00:14:00,2024-03-09 00:14:00,77774948,77774948,8159888610371,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009148,9149,INT,CMA,1002,HAAIR2,13130510,300,false,0000000001,TOPUP,DJF,1,100,v3,DJF,AgentB,2024-02-14 12:56:00,2024-02-14 12:56:00,77331851,77331851,5366954228972,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009149,9150,ADM,CMC,1002,HAAIR1,79405172,400,false,0000000001,DATA,DJF,1,200,v3,DJF,AgentB,2024-01-04 13:52:00,2024-01-04 13:52:00,77909921,77909921,2348465665168,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009150,9151,ADM,CMA,1003,HAAIR3,31726734,200,false,0000000002,DATA,DJF,1,500,v2,DJF,AgentA,2024-05-02 14:55:00,2024-05-02 14:55:00,77308704,77308704,6244330443500,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1009151,9152,EXT,CMC,1003,HAAIR4,85011454,500,false,0000000001,VREFL,DJF,1,100,v1,DJF,AgentA,2024-10-24 20:29:00,2024-10-24 20:29:00,77216760,77216760,8421560407483,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
